lat,lon,depth_m,dataset,source,is_gap
-53.591,-37.46,NA,NA,OBIS-keyword,NA
-66.3211,143.9765,513,NA,OBIS-keyword,NA
-52.8667,-60.25,222,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
60.032,-4.708,77,"DATRAS: ICES Database of trawl surveys, survey: SCOWCGFS",OBIS-keyword,NA
-31.5398,159.066,NA,NA,OBIS-keyword,NA
33.945,130.767,NA,NA,OBIS-keyword,NA
49.1316,-9.1012,144,Marine Recorder Snapshot extract of surveys entered by JNCC,OBIS-keyword,NA
51.617,-8.033,NA,JNCC seabird distribution and abundance data (all trips) from ESAS database,OBIS-keyword,NA
44.937,-66.9827,NA,Quoddy Region Pelagics Telemetry,OBIS-keyword,NA
-22.066,114.1753,NA,NA,OBIS-keyword,NA
22.5283,-159.8962,NA,Fin whales localized acoustic detections in Hawaiian waters 2017-2023,OBIS-keyword,NA
46.0551,-1.1306,NA,"QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064)",OBIS-keyword,NA
-19.3085,147.6184,26,NA,OBIS-keyword,NA
18.0967,145.7649,14,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Science Division Coral Reef Ecosystem Program, Rapid Ecological Assessments of Fish Belt Transect Surveys (BLT) at Coral Reef Sites across the Pacific Ocean from 2000 to 2009",OBIS-keyword,NA
54.3304,10.1486,NA,NA,OBIS-keyword,NA
58.6315,-0.0393,0,RSMP Baseline Dataset,OBIS-keyword,NA
44.5552,-60.1283,NA,MARITIMES SUMMER RESEARCH VESSEL SURVEY,OBIS-keyword,NA
48.2431,-53.3706,NA,DFO NE Newfoundland Acoustic Array and Atlantic Cod Tagging,OBIS-keyword,NA
-34.1192,151.2267,75,NA,OBIS-keyword,NA
29.4333,-88.9,18.29,NA,OBIS-keyword,NA
49.4297,0.1341,NA,"HG_OOSTENDE - Herring gulls (Larus argentatus, Laridae) breeding at the southern North Sea coast (Belgium)",OBIS-keyword,NA
-34.1192,151.2267,0,NA,OBIS-keyword,NA
51.46,-3.08,0,RSMP Baseline Dataset,OBIS-keyword,NA
-52.86,-60.175,194,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
-13.5665,94.9999,NA,NA,OBIS-keyword,NA
54.6683,-5.8067,0.01,DOME: Zoobenthos community data,OBIS-keyword,NA
54.415,-3.8657,37,NA,OBIS-keyword,NA
44.3437,-66.3302,NA,NA,OBIS-keyword,NA
44.51,29.9016,15,Zooplankton data collected in the Romanian Black Sea waters between 1973 and 1980,OBIS-keyword,NA
51.4563,2.7794,NA,European Seabirds At Sea (ESAS),OBIS-keyword,NA
43.617,-66.8,128,NA,OBIS-keyword,NA
50.543,1.585,NA,"HG_OOSTENDE - Herring gulls (Larus argentatus, Laridae) breeding at the southern North Sea coast (Belgium)",OBIS-keyword,NA
33.9635,-119.4893,100,NA,OBIS-keyword,NA
51.3466,3.1873,NA,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",OBIS-keyword,NA
-18.53,120.3,80,NA,OBIS-keyword,NA
33.9638,-121.1368,1936,NA,OBIS-keyword,NA
60.645,-30.7367,7.5,CPR,OBIS-keyword,NA
53.873,7.001,NA,DOME: Zoobenthos community data,OBIS-keyword,NA
-52.9495,-59.8317,244,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
48.1798,-53.8452,NA,DFO NE Newfoundland Acoustic Array and Atlantic Cod Tagging,OBIS-keyword,NA
46.5214,-60.2281,NA,OTN VR2W Loan - Emera Snow Crab and American Lobster,OBIS-keyword,NA
1.1847,9.2847,NA,NA,OBIS-keyword,NA
80.7589,15.5312,1152.8600139999999,imr_fish,OBIS-keyword,NA
55.6686,-1.806,NA,Marine Recorder Snapshot extract of surveys entered by JNCC,OBIS-keyword,NA
46.5658,-60.2004,NA,OTN VR2W Loan - Emera Snow Crab and American Lobster,OBIS-keyword,NA
16.5,91.4,38,NA,OBIS-keyword,NA
51.284,3.7441,NA,"DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands)",OBIS-keyword,NA
-11.9947,-170.0024,90,NA,OBIS-keyword,NA
-31.0388,30.2323,NA,NA,OBIS-keyword,NA
49.0667,-10.9,NA,JNCC seabird distribution and abundance data (all trips) from ESAS database,OBIS-keyword,NA
-42,175,0,NA,OBIS-keyword,NA
57.3333,1.7167,88,NA,OBIS-keyword,NA
-31.9746,153.2998,500,NA,OBIS-keyword,NA
44.6893,-60.1033,45.5,"DATRAS: ICES Database of trawl surveys, survey: Can-Mar",OBIS-keyword,NA
28.2167,-177.3096,25.1,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands",OBIS-keyword,NA
51.2209,2.9436,NA,"HG_OOSTENDE - Herring gulls (Larus argentatus, Laridae) breeding at the southern North Sea coast (Belgium)",OBIS-keyword,NA
32.25,-79.03,100,NA,OBIS-keyword,NA
47.181,-51.779,7.5,CPR,OBIS-keyword,NA
1.9916,51.2989,NA,Observatoire Pelagis aerial surveys 2002-2021,OBIS-keyword,NA
-38.66,145.688,NA,NA,OBIS-keyword,NA
40.2531,-73.4513,NA,"Empire Wind Digital Aerial Wildlife Surveys for BOEM Lease Area OCS-A 0512, Empire Offshore Wind LLC, July 2024 to May 2025",OBIS-keyword,NA
50.5238,0.5836,47.7,RSMP Baseline Dataset,OBIS-keyword,NA
40.0384,23.9958,15.5,NA,OBIS-keyword,NA
-37.8275,149.0742,39.5,NA,OBIS-keyword,NA
36.5597,-121.944,15,PISCO swath transects,OBIS-keyword,NA
65.3301,24.7851,NA,SHARK - National marine environmental monitoring of Ringed seal in Sweden since 1995,OBIS-keyword,NA
51.2449,3.7482,NA,2012_LEOPOLDKANAAL - Acoustic telemetry data for European eel (Anguilla anguilla) in a polder area in Flanders (Belgium),OBIS-keyword,NA
49.0318,-125.325,NA,NA,OBIS-keyword,NA
27,-80.07,NA,FSUGG Tags- Spawning migration patterns of the Atlantic Goliath Grouper,OBIS-keyword,NA
50.75,4.5,NA,NA,OBIS-keyword,NA
46.5869,-60.1891,NA,Scotian Shelf Snow Crab Tagging,OBIS-keyword,NA
-32.1667,57.7333,13,NA,OBIS-keyword,NA
55.926,8.362,0.4,Danish marine benthos monitoring data,OBIS-keyword,NA
56.042,10.4722,NA,DOME: Zoobenthos community data,OBIS-keyword,NA
58.4132,-6.0163,98,NA,OBIS-keyword,NA
29.5834,-87.3339,98,NA,OBIS-keyword,NA
-52.7667,-58.75,157,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
78.831,-2.7938,NA,NA,OBIS-keyword,NA
53.9214,5.1331,NA,European Seabirds At Sea (ESAS),OBIS-keyword,NA
48.4902,-64.1477,NA,NA,OBIS-keyword,NA
-1.5006,-168.7497,2061.1,NA,OBIS-keyword,NA
56.6333,1.5167,92,NA,OBIS-keyword,NA
-29.1626,154.4766,250,NA,OBIS-keyword,NA
-32.96,152.94,50,NA,OBIS-keyword,NA
-57.7886,-41.3475,NA,NA,OBIS-keyword,NA
66.33,33.52,45,NA,OBIS-keyword,NA
-42.5967,148.2333,0,NA,OBIS-keyword,NA
54.0901,-4.5572,NA,NA,OBIS-keyword,NA
-8.657,-80.827,0,NA,OBIS-keyword,NA
34.6931,-121.1855,434,NA,OBIS-keyword,NA
55.387,-0.4191,33.5,DATRAS: ICES Database of trawl surveys,OBIS-keyword,NA
10.7802,-74.602,NA,NA,OBIS-keyword,NA
-31.9991,115.543,0,NA,OBIS-keyword,NA
-20.3422,117.2287,31.5,NA,OBIS-keyword,NA
14.55,72.6833,12.5,NA,OBIS-keyword,NA
51.5903,-4.5332,16.5,DATRAS: ICES Database of trawl surveys,OBIS-keyword,NA
30.505,-88.02,NA,SEFSC CAGES Alabama Fish length Data with CPUE,OBIS-keyword,NA
51.2319,2.9288,NA,"HG_JUVENILE - Juvenile herring gulls (Larus argentatus, Laridae) hatched at the southern North Sea coast (Belgium)",OBIS-keyword,NA
63.0547,7.7222,NA,NA,OBIS-keyword,NA
52.6594,-128.819,NA,Herring Biosample Database,OBIS-keyword,NA
42.1763,-67.1308,NA,MARITIMES SUMMER RESEARCH VESSEL SURVEY,OBIS-keyword,NA
-18.61,146.49,1,NA,OBIS-keyword,NA
48.0314,-53.7332,NA,DFO NE Newfoundland Acoustic Array and Atlantic Cod Tagging,OBIS-keyword,NA
-52.45,-62.55,328,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
-52.97,-59.4483,179,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
35.1642,-123.0156,NA,NA,OBIS-keyword,NA
52.6234,-56.0968,NA,Gilbert Bay Telemetry,OBIS-keyword,NA
41.6667,2.8,NA,NA,OBIS-keyword,NA
34.105,130.727,NA,NA,OBIS-keyword,NA
60.1137,19.0857,10,Finnish Baltic Sea zooplankton monitoring,OBIS-keyword,NA
59.597,-60.925,215,DFO Central and Arctic Multi-species Stock Assessment Surveys,OBIS-keyword,NA
-61.8754,73.3489,NA,NA,OBIS-keyword,NA
-34.1192,151.2267,100,NA,OBIS-keyword,NA
-34.1423,24.8431,NA,NA,OBIS-keyword,NA
-42.5967,148.2333,50,NA,OBIS-keyword,NA
37.495,-122.499,0.25,NA,OBIS-keyword,NA
-28.096,163.1007,NA,AM,OBIS-keyword,NA
50,-156.95,NA,NA,OBIS-keyword,NA
27.8746,-93.8184,23.012399265,"NOAA National Coral Reef Monitoring Program, Benthic Cover Data",OBIS-keyword,NA
23.6824,-15.9529,NA,"DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands)",OBIS-keyword,NA
53.3,-5.09,0,RSMP Baseline Dataset,OBIS-keyword,NA
57.3757,2.7263,NA,English Herring Fishery 1520-1790,OBIS-keyword,NA
-9.1543,133.4848,NA,NA,OBIS-keyword,NA
59.5236,26.7485,2.5,DOME: Phytobenthos community (macrophytes) data,OBIS-keyword,NA
-51.955,-57.5833,NA,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
39.3508,-123.8294,NA,PISCO size-frequency,OBIS-keyword,NA
28.1083,-96.9583,2.1,NA,OBIS-keyword,NA
32.4879,34.8799,NA,"Sdot Yam, Haifa District:  The Spatial Ecology of an Invasive Herbivorous Fish (Siganus rivulatus) in its Native and Invaded Range",OBIS-keyword,NA
17.9394,-67.0507,4,Puerto Rico Coral Reef Monitoring Program Database Compilation,OBIS-keyword,NA
20.45,120.83,75,NA,OBIS-keyword,NA
-19.1667,146.85,NA,NA,OBIS-keyword,NA
33.1371,-78.5373,NA,Ecological Baseline Studies of the U.S. Outer Continental Shelf Option Year 1,OBIS-keyword,NA
41.3852,-66.3018,NA,MARITIMES SPRING RESEARCH VESSEL SURVEY,OBIS-keyword,NA
54.28,11.14,NA,NA,OBIS-keyword,NA
-34.51,138.06,NA,NA,OBIS-keyword,NA
56.5151,2.0927,80,Marine Recorder JNCC Public Offshore Snapshot 2020_1 – habitat data trial,OBIS-keyword,NA
50.25,-4.217,10,NA,OBIS-keyword,NA
-38.9998,-173.7615,58,NA,OBIS-keyword,NA
60.5817,3.02,141,imr_fish,OBIS-keyword,NA
35.86,140.63,NA,Fixed Point Survey for Shorebirds of the family Scolopacidae and Charadriidae,OBIS-keyword,NA
53.5092,-10.0714,NA,National Monitoring Programme for Phytoplankton Species occurrence in Aquaculture Production Areas,OBIS-keyword,NA
-27.345,153.562,0,NA,OBIS-keyword,NA
11.3189,-60.5517,8.5,NA,OBIS-keyword,NA
7.1611,134.377,NA,NA,OBIS-keyword,NA
-12.4,130.768,0,NA,OBIS-keyword,NA
43.756100000000004,-64.6411,0,Atlantic Reference Centre,OBIS-keyword,NA
-44.5223,-173.5023,73,NA,OBIS-keyword,NA
42.25,-70.54,NA,NA,OBIS-keyword,NA
58.7822,23.4486,NA,"Breeding avifauna of small Estonian islands and islets, national monitoring 1957-2016",OBIS-keyword,NA
43.83,-62.86,45,BioChem: Sameoto zooplankton collection,OBIS-keyword,NA
-41.23,148.76,NA,NA,OBIS-keyword,NA
46.3435,-60.3247,NA,OTN VR2W Loan - Emera Snow Crab and American Lobster,OBIS-keyword,NA
50.7092,2.3566,NA,"HG_OOSTENDE - Herring gulls (Larus argentatus, Laridae) breeding at the southern North Sea coast (Belgium)",OBIS-keyword,NA
-18,178.5,NA,NA,OBIS-keyword,NA
39.0574,-72.8356,NA,Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2018,OBIS-keyword,NA
49.4377,1.0515,NA,"DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands)",OBIS-keyword,NA
-52.8167,-59.3,117,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
52.59,-131.535,NA,NA,OBIS-keyword,NA
51.1968,2.8464,NA,"LBBG_JUVENILE - Juvenile lesser black-backed gulls (Larus fuscus, Laridae) and herring gulls (Larus argentatus, Laridae) hatched in Zeebrugge (Belgium)",OBIS-keyword,NA
55.4877,4.6055,33,NA,OBIS-keyword,NA
57.7833,8.7833,214,NA,OBIS-keyword,NA
-37.4065,150.1558,104,NA,OBIS-keyword,NA
37.371,8.867,206,NA,OBIS-keyword,NA
50.2158,1.5905,NA,"QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064)",OBIS-keyword,NA
-41.245,174.24,NA,NA,OBIS-keyword,NA
-34.1192,151.2267,50,NA,OBIS-keyword,NA
43.3892,3.7007,NA,"QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064)",OBIS-keyword,NA
48.6543,-126.205,227.55,West Coast Vancouver Island Synoptic Bottom Trawl Survey,OBIS-keyword,NA
49.278,-23.802,7.5,CPR,OBIS-keyword,NA
37.4517,130.875,NA,NA,OBIS-keyword,NA
44.9348,-66.9818,NA,Quoddy Region Pelagics Telemetry,OBIS-keyword,NA
52.5943,-56.0133,NA,Gilbert Bay Telemetry,OBIS-keyword,NA
53.6698,-13.538,127.5,"DATRAS: ICES Database of trawl surveys, survey: SP-PORC",OBIS-keyword,NA
67.0453,14.5968,NA,OTN Loan - Salmonids in Trondheimsfjorden,OBIS-keyword,NA
36.6184,-121.8976,8.5,NA,OBIS-keyword,NA
7.4333,75.7167,76.5,NA,OBIS-keyword,NA
57.0333,17.95,34,"DATRAS: ICES Database of trawl surveys, survey: BITS",OBIS-keyword,NA
-49.6667,-59.8833,176,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
-42.5967,148.2333,10,NA,OBIS-keyword,NA
-16.9166,145.774,0,NA,OBIS-keyword,NA
51.2349,5.2548,NA,"DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands)",OBIS-keyword,NA
58.8425,-2.918,NA,2012-2014 Orkney Islands Council Harbour Authority (OICHA) Marine Non-Native Species Monitoring Programme,OBIS-keyword,NA
56.6667,12.1167,12.5,SHARK - National marine environmental monitoring of zooplankton in Sweden since 1979,OBIS-keyword,NA
-34.3569,18.4972,NA,NA,OBIS-keyword,NA
10.9769,-74.3348,NA,NA,OBIS-keyword,NA
57.5167,8.65,64,NA,OBIS-keyword,NA
-51.223,-57.0382,149,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
43.3333,-1.925,0,NA,OBIS-keyword,NA
7.6563,-81.6528,NA,NA,OBIS-keyword,NA
20.45,88.85,79,NA,OBIS-keyword,NA
24.7806,-82.3407,13.5,NA,OBIS-keyword,NA
50.8998,-127.019,NA,NA,OBIS-keyword,NA
27.8381,-80.4376,NA,Multi-decadal shifts in fish community diversity across a dynamic biogeographic transition zone,OBIS-keyword,NA
35.3432,25.1366,4,data_release_001,OBIS-keyword,NA
24.5449,-81.4071,NA,NA,OBIS-keyword,NA
21.8536,-81.2844,13.1,NA,OBIS-keyword,NA
35.33,139.65,10,Marine benthic animal data along Yokohama City Coast,OBIS-keyword,NA
35.7728,-121.447,91,NA,OBIS-keyword,NA
-12.4,130.768,15,NA,OBIS-keyword,NA
44.9799,-65.806,NA,Bay of Fundy Species List,OBIS-keyword,NA
-52.3672,-63.1401,257,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
-29.161,154.4769,750,NA,OBIS-keyword,NA
47.1283,-70.5135,NA,Large Scale Movements of Sturgeon in the St. Lawrence River System,OBIS-keyword,NA
-33.5244,27.1124,NA,NA,OBIS-keyword,NA
-40.8733,174.9767,27,MBIS research trawl surveys,OBIS-keyword,NA
34.4684,-120.1252,8.2,PISCO swath transects,OBIS-keyword,NA
25.0081,-80.3773,7.6,Florida Keys Reef Visual Census 2002,OBIS-keyword,NA
67.0965,15.4804,NA,Consequences of land-use change and human activity on anadromous salmonids and the ecosystem services that they provide,OBIS-keyword,NA
-34.87,150.56,NA,NA,OBIS-keyword,NA
34.0426,-119.604,16.8,PISCO fish transects,OBIS-keyword,NA
48.1801,-53.7908,NA,DFO NE Newfoundland Acoustic Array and Atlantic Cod Tagging,OBIS-keyword,NA
59.7737,23.2616,5,"Finnish Baltic Sea phytoplankton monitoring, KPLANK database",OBIS-keyword,NA
32.867,-117.257,NA,NA,OBIS-keyword,NA
-68.6742,-69.8903,NA,NA,OBIS-keyword,NA
-34.0832,23.0608,NA,NA,OBIS-keyword,NA
54.703,-48.222,7.5,NA,OBIS-keyword,NA
-29.499,-169.9957,115,NA,OBIS-keyword,NA
48.1,-66.1311,0,Atlantic Zone Monitoring Program (AZMP) DFO Quebec region phytoplankton,OBIS-keyword,NA
25.012,-80.3767,7.5,Florida Keys Reef Visual Census 1995,OBIS-keyword,NA
24.6705,-82.8761,10.8,Dry Tortugas Reef Visual Census 2008,OBIS-keyword,NA
63.4456,10.8778,NA,OTN Loan - Salmonids in Trondheimsfjorden,OBIS-keyword,NA
18.3229,-63.2762,NA,University of Liverpool seabird tracking in Anguilla 2012-2015,OBIS-keyword,NA
-50.6083,-62.635,155,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
-31.8611,115.7542,1,NA,OBIS-keyword,NA
-32.69,152.23,10,NA,OBIS-keyword,NA
42.0535,-67.21,49,NA,OBIS-keyword,NA
-49.5162,168.5787,704,MBIS research trawl surveys,OBIS-keyword,NA
-23.055,166.9382,607,NA,OBIS-keyword,NA
-14.1044,123.5469,0,NA,OBIS-keyword,NA
37.1551,-6.1163,NA,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",OBIS-keyword,NA
54.3432,-131.261,102,Hecate Strait Synoptic Bottom Trawl Survey,OBIS-keyword,NA
34.0139,-119.359,8.4,PISCO swath transects,OBIS-keyword,NA
48.643,-2.2072,NA,"QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064)",OBIS-keyword,NA
56.0785,8.2525,1,Danish marine benthos monitoring data,OBIS-keyword,NA
42.33,1.16,NA,NA,OBIS-keyword,NA
34.0525,-119.5552,8.5,PISCO swath transects,OBIS-keyword,NA
64.2083,-22.015,20,NA,OBIS-keyword,NA
26.4094,-83.8256,NA,NA,OBIS-keyword,NA
-47.017,-75.733,1146,NA,OBIS-keyword,NA
45.0075,-66.9248,NA,Quoddy Region Pelagics Telemetry,OBIS-keyword,NA
-45.5303,-59.4645,NA,NA,OBIS-keyword,NA
42.5477,-63.8792,NA,MARITIMES SUMMER RESEARCH VESSEL SURVEY,OBIS-keyword,NA
-31.5207,159.0451,NA,NA,OBIS-keyword,NA
45.2,-61.11,14.63,Canadian Maritimes Fishermen and Scientists Research Society Lobster Recruitment Index from Standard Traps- 2003+,OBIS-keyword,NA
-20.2195,57.392,NA,NA,OBIS-keyword,NA
42.487,3.17,3,NA,OBIS-keyword,NA
5.6483,0.4933,7.5,NA,OBIS-keyword,NA
9.9613,-76.1325,NA,NA,OBIS-keyword,NA
64.774,-171.916,NA,Satellite telemetry of King Eiders from northern Alaska 2002-2009,OBIS-keyword,NA
45.3283,-57.4,NA,MARITIMES 4VSW RESEARCH VESSEL SURVEY,OBIS-keyword,NA
64.547,-62.894,346,DFO Central and Arctic Multi-species Stock Assessment Surveys,OBIS-keyword,NA
44.8858,-66.96,NA,Quoddy Region Pelagics Telemetry,OBIS-keyword,NA
-34.1595,152.5627,1000,NA,OBIS-keyword,NA
54.545,2.805,7.5,CPR,OBIS-keyword,NA
-14.3429,-170.7888,15,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Science Division Coral Reef Ecosystem Program, Rapid Ecological Assessments of Fish Belt Transect Surveys (BLT) at Coral Reef Sites across the Pacific Ocean from 2000 to 2009",OBIS-keyword,NA
32.8417,-77.6,225,NA,OBIS-keyword,NA
56.3667,4.2833,66,NA,OBIS-keyword,NA
52.175,1.8367,7.5,CPR,OBIS-keyword,NA
-71.1973,170.9648,630,NIWA Invertebrate Collection,OBIS-keyword,NA
10.9701,-74.3862,NA,NA,OBIS-keyword,NA
33.9885,-119.547,NA,PISCO swath transects,OBIS-keyword,NA
52.8973,3.2875,NA,Dutch long term monitoring of macrobenthos in the Dutch Continental Economical Zone of the North Sea,OBIS-keyword,NA
59.5464,26.651,0.5,DOME: Phytobenthos community (macrophytes) data,OBIS-keyword,NA
49.3882,-124.4485,NA,Herring Biosample Database,OBIS-keyword,NA
27.739,-96.716,NA,NA,OBIS-keyword,NA
58.803,17.6253,19,DOME: Zooplankton community data,OBIS-keyword,NA
51.187,2.702,NA,"Macrobenthos monitoring at long-term monitoring locations, period 2001-ongoing",OBIS-keyword,NA
-30.9979,153.3276,2.5,NA,OBIS-keyword,NA
-36.75,175.3717,NA,NA,OBIS-keyword,NA
51.5017,-2.7417,NA,NA,OBIS-keyword,NA
54.1717,-3.3998,10,DATRAS: ICES Database of trawl surveys,OBIS-keyword,NA
60.7616,-45.5822,NA,Greenland Arctic Charr,OBIS-keyword,NA
54.375,8.5117,1,DOME: Phytoplankton community data,OBIS-keyword,NA
58.5833,-5.6167,120,NA,OBIS-keyword,NA
44.75,33.3333,20,NA,OBIS-keyword,NA
-31.4896,-169.9789,26.7,NA,OBIS-keyword,NA
30.5817,-88.06,NA,SEFSC CAGES Alabama Fish length Data with CPUE,OBIS-keyword,NA
-34.0694,151.111,3,NA,OBIS-keyword,NA
32.3304,-16.4675,NA,European Seabirds At Sea (ESAS),OBIS-keyword,NA
-32,115.4167,47,NA,OBIS-keyword,NA
65.2644,6.7236,288,Environmental Monitoring database (MOD) DNV,OBIS-keyword,NA
32.4825,-29.9483,75,NA,OBIS-keyword,NA
22.304,39.103,1,NA,OBIS-keyword,NA
-9.0237,160.0602,NA,NA,OBIS-keyword,NA
54.1099,11.1748,5.5,DOME: Phytoplankton community data,OBIS-keyword,NA
-56.365,-69.543,0,NA,OBIS-keyword,NA
-34.6679,20.2341,NA,NA,OBIS-keyword,NA
-60.361,82.5368,1731,NA,OBIS-keyword,NA
-64.7567,-64.1233,75,NA,OBIS-keyword,NA
28.3831,-178.3003,11,"NOAA Pacific Islands Fisheries Science Center, Ecosystem Sciences Division, National Coral Reef Monitoring Program: Stratified random surveys (StRS) of reef fish in the U.S. Pacific Islands",OBIS-keyword,NA
58.5833,18.2333,10,SHARK - National marine environmental monitoring of Phytoplankton in Sweden since 1983,OBIS-keyword,NA
42.9308,-67.5343,NA,MARITIMES SPRING RESEARCH VESSEL SURVEY,OBIS-keyword,NA
53.8061,8.1359,NA,European Seabirds At Sea (ESAS),OBIS-keyword,NA
-36.25,150.27,59.5,NA,OBIS-keyword,NA
43.22,-51.2,NA,ECNASAP - East Coast North America Strategic Assessment,OBIS-keyword,NA
34.6827,139.4448,20,"Plankton image dataset from a cabled observatory system (JEDI System/OCEANS) deployed at coastal area of Oshima island, Tokyo, Japan",OBIS-keyword,NA
35.8573,-121.4248,11.6,PISCO swath transects,OBIS-keyword,NA
45.42,-123.94,NA,NA,OBIS-keyword,NA
-36.8436,149.312,0,NA,OBIS-keyword,NA
13.96,-116.57,NA,NA,OBIS-keyword,NA
34.0539,-119.9182,5.2,PISCO swath transects,OBIS-keyword,NA
38.51,-28.6,NA,NA,OBIS-keyword,NA
47.8254,-122.3704,NA,WADFW PSAMP W1997,OBIS-keyword,NA
48.7483,-125.545,NA,NA,OBIS-keyword,NA
64.7638,7.6076,248,Environmental Monitoring database (MOD) DNV,OBIS-keyword,NA
-38.6818,146.8346,NA,NA,OBIS-keyword,NA
-52.556,169.1942,0,NA,OBIS-keyword,NA
57.5685,10.4377,4,Danish marine benthos monitoring data,OBIS-keyword,NA
55.5,1,49,RSMP Baseline Dataset,OBIS-keyword,NA
10.8235,-74.4781,NA,NA,OBIS-keyword,NA
62.6035,4.6805,92.5,NA,OBIS-keyword,NA
25.0525,-81.2763,6.2,NOAA National Benthic Inventory,OBIS-keyword,NA
51.635,3.2667,NA,European Seabirds At Sea (ESAS),OBIS-keyword,NA
44.0507,-61.4838,NA,MARITIMES 4VSW RESEARCH VESSEL SURVEY,OBIS-keyword,NA
-32.4746,153.1663,80,NA,OBIS-keyword,NA
-64.4736,115.6258,6.8,NA,OBIS-keyword,NA
-77.6887,166.5472,NA,NA,OBIS-keyword,NA
-27.9228,155.1431,2800,NA,OBIS-keyword,NA
33.747,-118.4178,6.1,PISCO swath transects,OBIS-keyword,NA
45.873,-56.313,7.5,NA,OBIS-keyword,NA
-37.972,145.009,NA,NA,OBIS-keyword,NA
-52.8183,-59.335,110,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS-keyword,NA
-50.75,67,363,NA,OBIS-keyword,NA
56.1027,8.1636,0.1,DOME: Zoobenthos community data,OBIS-keyword,NA
67.1053,15.4092,NA,Consequences of land-use change and human activity on anadromous salmonids and the ecosystem services that they provide,OBIS-keyword,NA
42.1167,-86.5167,13,USGS Great Lakes Science Center Research Vessel Catch Information System Trawl,OBIS-keyword,NA
28,-86.62,43,NA,OBIS-keyword,NA
73.29,69.158,10,NA,OBIS-keyword,NA
-31.0006,-169.9958,5,NA,OBIS-keyword,NA
38.52,-28.56,NA,NA,OBIS-keyword,NA
-31.5466,159.066,NA,NA,OBIS-keyword,NA
46.5346,-60.2071,NA,OTN VR2W Loan - Emera Snow Crab and American Lobster,OBIS-keyword,NA
-36.25,21.27,191,NA,OBIS-keyword,NA
4.45,54.95,37.5,NA,OBIS-keyword,NA
-32.7955,153.7986,90,NA,OBIS-keyword,NA
31.675,-116.775,NA,NA,OBIS-keyword,NA
30.11,-88.505,5,NA,OBIS-keyword,NA
